filename,width,height,class,xmin,ymin,xmax,ymax
25600-4718-18919.jpg,1280,720,bottle,554,23,808,713
25603-9336-16320.jpg,1280,720,chip,93,49,1083,580
25612-15812-17009.jpg,1280,720,bottle,368,7,611,603
25616-27415-26252.jpg,1280,720,bottle,426,98,757,630
25620-11696-23650.jpg,1280,720,bottle,169,192,1047,612
25621-26289-13735.jpg,1280,720,can,363,57,667,568
25624-11905-18296.jpg,1280,720,chip,207,16,877,533
25632-28220-25055.jpg,1280,720,can,445,120,682,474
25641-25338-12709.jpg,1280,720,bottle,559,86,772,611
25641-29878-10786.jpg,1280,720,bottle,551,54,808,504
25656-32583-17081.jpg,1280,720,bottle,490,83,950,691
25658-22922-15715.jpg,1280,720,chip,143,163,727,688
25660-26760-16828.jpg,1280,720,chip,95,44,858,633
25663-31597-21523.jpg,1280,720,chip,171,86,935,706
25670-22172-25231.jpg,1280,720,tray,200,102,843,622
25672-18172-18585.jpg,1280,720,tray,415,184,877,521
25678-21070-30017.jpg,1280,720,can,459,242,981,582
25679-13654-7823.jpg,1280,720,chip,294,48,884,551
25689-4417-9199.jpg,1280,720,can,296,39,662,710
25696-4677-27483.jpg,1280,720,chip,278,65,1024,595
25702-19813-21278.jpg,1280,720,can,183,284,680,699
25709-7369-7462.jpg,1280,720,chip,208,70,1012,539
2571-6250-28332.jpg,1280,720,tray,377,257,842,529
25714-30811-8505.jpg,1280,720,chip,148,48,854,654
25716-9656-17812.jpg,1280,720,can,172,294,933,703
25728-23153-31617.jpg,1280,720,chip,193,73,1119,609
2573-23343-10251.jpg,1280,720,can,323,169,803,593
25753-166-18849.jpg,1280,720,chip,209,14,1025,563
25756-18124-22417.jpg,1280,720,can,239,99,577,650
2576-25037-31643.jpg,1280,720,bottle,443,76,956,611
25764-13595-20223.jpg,1280,720,can,266,333,700,663
25769-17662-25544.jpg,1280,720,chip,189,36,974,645
25771-9174-6210.jpg,1280,720,bottle,356,22,592,564
25772-12392-21465.jpg,1280,720,bottle,375,11,754,621
25775-1777-4545.jpg,1280,720,chip,270,18,913,561
25789-14553-5755.jpg,1280,720,chip,173,162,957,720
25798-19140-31782.jpg,1280,720,can,409,353,773,558
25805-30854-8717.jpg,1280,720,bottle,266,136,777,691
25822-12778-2477.jpg,1280,720,can,375,66,706,591
25841-23230-3388.jpg,1280,720,tray,571,128,1024,396
25842-4755-8429.jpg,1280,720,can,321,336,796,597
2585-29863-23104.jpg,1280,720,can,377,212,672,664
25850-26120-782.jpg,1280,720,tray,413,56,950,557
25862-4116-4649.jpg,1280,720,can,555,56,854,509
25864-13028-23804.jpg,1280,720,bottle,201,108,1089,404
25871-578-19283.jpg,1280,720,chip,184,50,762,505
25871-6637-32657.jpg,1280,720,bottle,160,99,1066,438
25879-9808-22795.jpg,1280,720,bottle,478,98,698,639
25884-13638-23986.jpg,1280,720,tray,454,58,908,371
25887-13387-12997.jpg,1280,720,tray,466,57,827,502
25888-11100-17121.jpg,1280,720,tray,206,75,1220,530
25889-736-19236.jpg,1280,720,can,533,205,772,558
25891-8842-17114.jpg,1280,720,chip,373,8,866,625
25898-15006-29048.jpg,1280,720,chip,289,114,880,622
25900-20960-15545.jpg,1280,720,chip,201,77,869,602
25906-890-8440.jpg,1280,720,can,372,185,922,571
25914-22310-17700.jpg,1280,720,chip,81,106,1008,630
2592-17676-16465.jpg,1280,720,bottle,272,15,946,657
25920-17263-13008.jpg,1280,720,chip,324,145,729,645
25921-12399-805.jpg,1280,720,tray,607,156,1054,483
25927-5257-5732.jpg,1280,720,bottle,336,146,910,498
25935-24128-31840.jpg,1280,720,bottle,248,51,963,545
25937-15016-25920.jpg,1280,720,chip,72,120,985,662
25938-19707-6274.jpg,1280,720,can,396,152,756,633
25949-24973-31114.jpg,1280,720,chip,171,67,1019,565
2595-17256-7708.jpg,1280,720,can,508,25,832,642
25952-20228-30846.jpg,1280,720,bottle,388,75,906,639
25956-22264-17263.jpg,1280,720,chip,436,37,1088,507
25962-6402-30689.jpg,1280,720,tray,275,135,895,698
25974-9752-17041.jpg,1280,720,can,318,3,696,720
25998-31973-26353.jpg,1280,720,tray,443,81,917,632
26000-4180-30384.jpg,1280,720,bottle,154,192,1075,518
26002-6415-21633.jpg,1280,720,bottle,468,57,768,625
26006-22315-20003.jpg,1280,720,can,401,70,1064,466
26021-24040-21086.jpg,1280,720,can,372,198,851,545
26039-28016-7107.jpg,1280,720,chip,192,82,654,616
26042-11008-4610.jpg,1280,720,chip,175,11,899,600
2605-31713-7587.jpg,1280,720,can,400,278,972,612
26054-2758-28156.jpg,1280,720,can,206,167,661,720
26058-29010-20254.jpg,1280,720,can,454,133,910,526
26058-3368-28066.jpg,1280,720,chip,138,199,1039,597
26064-18608-23429.jpg,1280,720,can,418,29,783,675
26065-12991-23391.jpg,1280,720,bottle,266,43,973,392
26067-5343-7816.jpg,1280,720,can,396,214,732,631
26072-13900-11852.jpg,1280,720,can,155,187,761,610
26073-17153-16243.jpg,1280,720,bottle,113,192,1001,503
26077-7392-21494.jpg,1280,720,chip,352,42,817,513
26082-24261-16968.jpg,1280,720,can,412,151,720,638
26082-638-21460.jpg,1280,720,can,230,124,637,703
26094-8054-20235.jpg,1280,720,can,239,125,742,598
2610-21677-18844.jpg,1280,720,can,360,122,654,611
26101-15695-4064.jpg,1280,720,bottle,411,45,933,631
26104-12139-732.jpg,1280,720,can,293,64,583,566
2611-8564-12793.jpg,1280,720,chip,302,76,1013,674
26115-28696-27994.jpg,1280,720,bottle,338,69,816,673
26122-8912-24523.jpg,1280,720,chip,119,98,726,563
26127-2514-16417.jpg,1280,720,bottle,447,28,663,587
26129-26831-17011.jpg,1280,720,chip,282,57,783,655
26131-22869-12227.jpg,1280,720,can,243,218,742,512
26133-31677-21183.jpg,1280,720,tray,546,91,1101,597
2614-11837-11601.jpg,1280,720,tray,454,85,783,416
26143-2509-3824.jpg,1280,720,bottle,643,88,959,463
26154-30430-6439.jpg,1280,720,can,301,80,628,610
26167-23235-3590.jpg,1280,720,bottle,490,36,717,618
26173-4828-1823.jpg,1280,720,bottle,399,94,637,671
26174-28466-17719.jpg,1280,720,chip,283,86,855,696
26179-1491-9291.jpg,1280,720,chip,281,151,952,649
26181-23512-31209.jpg,1280,720,chip,287,136,754,717
26199-11835-5345.jpg,1280,720,chip,395,27,1045,488
26206-2089-14307.jpg,1280,720,tray,227,274,931,601
26212-16843-5744.jpg,1280,720,bottle,178,192,1028,498
26221-31817-14636.jpg,1280,720,bottle,607,142,924,477
26224-10928-32574.jpg,1280,720,chip,325,138,1078,527
26232-20477-16131.jpg,1280,720,bottle,530,71,848,592
26244-24841-12924.jpg,1280,720,can,401,80,1010,484
26245-25113-1652.jpg,1280,720,chip,283,128,843,673
26250-4709-22930.jpg,1280,720,can,475,269,727,576
26250-9830-23657.jpg,1280,720,chip,266,40,890,565
26276-28678-911.jpg,1280,720,can,348,131,633,569
2629-1324-22275.jpg,1280,720,bottle,384,66,872,637
26294-14105-9466.jpg,1280,720,bottle,352,29,613,654
26300-7397-4116.jpg,1280,720,can,329,113,887,553
26309-26968-15993.jpg,1280,720,chip,149,51,909,564
26315-27393-21298.jpg,1280,720,can,153,45,1072,509
26323-9232-7993.jpg,1280,720,bottle,520,53,784,611
26324-31213-9841.jpg,1280,720,chip,319,66,1033,577
26329-4436-19774.jpg,1280,720,bottle,280,62,995,635
26331-9037-22900.jpg,1280,720,chip,292,78,752,614
26332-23236-3104.jpg,1280,720,bottle,161,68,883,688
26332-25928-10455.jpg,1280,720,bottle,478,29,722,686
26332-28936-30478.jpg,1280,720,chip,242,109,919,660
26334-15783-25932.jpg,1280,720,can,322,16,667,543
26335-28849-11991.jpg,1280,720,chip,169,54,980,567
2634-14604-1730.jpg,1280,720,can,307,22,851,427
26342-22546-10070.jpg,1280,720,can,207,178,815,645
26346-29678-1486.jpg,1280,720,bottle,103,39,699,561
26352-23145-27538.jpg,1280,720,can,267,240,960,606
2636-13103-17570.jpg,1280,720,can,295,174,656,592
26363-24714-25433.jpg,1280,720,bottle,711,150,1019,528
26364-26588-26003.jpg,1280,720,can,302,238,666,671
26375-23668-3164.jpg,1280,720,chip,266,128,911,592
26378-24372-5751.jpg,1280,720,bottle,574,75,836,459
2638-13760-12749.jpg,1280,720,can,355,155,692,652
26382-4499-13500.jpg,1280,720,tray,288,116,865,657
26388-11676-29805.jpg,1280,720,bottle,454,56,764,655
26397-23674-29830.jpg,1280,720,bottle,149,21,801,452
26425-6119-26587.jpg,1280,720,chip,128,45,843,673
26428-19324-25512.jpg,1280,720,tray,404,112,836,439
26437-19587-9193.jpg,1280,720,can,214,270,809,668
26459-31070-12257.jpg,1280,720,can,451,36,774,631
26460-29158-9240.jpg,1280,720,tray,329,57,890,439
26461-32757-14128.jpg,1280,720,bottle,396,28,634,653
26467-24818-17883.jpg,1280,720,bottle,134,190,1079,502
26470-31967-14182.jpg,1280,720,can,501,5,888,703
26472-15436-8089.jpg,1280,720,can,505,319,749,711
2649-12585-25951.jpg,1280,720,bottle,446,35,642,610
26490-30065-18374.jpg,1280,720,can,409,22,713,359
26496-26002-25690.jpg,1280,720,bottle,355,98,570,620
2650-14829-18653.jpg,1280,720,chip,208,25,948,571
26516-25310-13775.jpg,1280,720,chip,87,69,730,618
26522-3401-9352.jpg,1280,720,tray,306,86,667,547
2653-8727-10151.jpg,1280,720,bottle,248,212,933,507
26562-472-29424.jpg,1280,720,chip,289,13,761,630
26565-15298-6376.jpg,1280,720,tray,217,131,943,667
2657-23240-9901.jpg,1280,720,bottle,466,56,761,627
26571-22579-8158.jpg,1280,720,can,314,6,701,720
26573-22198-15963.jpg,1280,720,chip,283,42,782,628
26578-18840-22359.jpg,1280,720,can,445,34,810,652
2659-10983-15999.jpg,1280,720,tray,113,208,1088,630
2659-17436-13141.jpg,1280,720,bottle,372,43,1001,585
26590-28002-4363.jpg,1280,720,chip,190,43,988,632
26617-25898-12572.jpg,1280,720,can,378,112,660,639
26622-9244-15532.jpg,1280,720,chip,172,127,1089,452
26624-28685-25076.jpg,1280,720,tray,439,1,766,328
26630-15502-27581.jpg,1280,720,chip,233,86,933,532
26636-6322-18220.jpg,1280,720,bottle,173,228,1022,591
26637-9173-13254.jpg,1280,720,chip,206,139,1040,584
26640-1558-27042.jpg,1280,720,tray,308,56,819,640
26649-8137-7138.jpg,1280,720,can,189,277,905,676
26657-29755-3966.jpg,1280,720,can,138,78,897,567
26661-3633-5571.jpg,1280,720,tray,497,142,1092,529
26666-21267-25804.jpg,1280,720,bottle,212,101,1015,386
26668-10192-23433.jpg,1280,720,bottle,660,155,931,558
26673-7000-12897.jpg,1280,720,chip,163,34,924,658
26686-19445-30492.jpg,1280,720,tray,283,58,734,552
26690-21186-1801.jpg,1280,720,bottle,307,77,983,685
26692-24422-9354.jpg,1280,720,tray,498,252,824,498
26695-23588-28482.jpg,1280,720,tray,247,66,821,445
26704-29450-17340.jpg,1280,720,chip,306,36,837,604
26719-16214-7531.jpg,1280,720,can,231,107,560,672
26721-17714-13265.jpg,1280,720,can,383,257,936,711
26722-16576-9762.jpg,1280,720,chip,156,119,981,510
26722-22525-71.jpg,1280,720,chip,174,99,763,616
26728-20483-18769.jpg,1280,720,bottle,491,14,721,557
26728-27751-26057.jpg,1280,720,bottle,211,199,1087,502
26730-2132-22356.jpg,1280,720,bottle,529,50,754,622
26734-12271-27140.jpg,1280,720,chip,243,175,1025,613
26735-23194-23456.jpg,1280,720,chip,256,163,1048,564
26744-29071-2496.jpg,1280,720,tray,442,124,973,566
2675-12741-17631.jpg,1280,720,can,175,292,967,704
26759-18923-22643.jpg,1280,720,can,428,210,650,607
26762-21668-821.jpg,1280,720,chip,227,128,925,516
26766-28556-3331.jpg,1280,720,can,513,152,748,588
26774-13839-28587.jpg,1280,720,bottle,542,69,761,652
26788-417-20665.jpg,1280,720,chip,342,161,1014,601
2679-8430-5108.jpg,1280,720,tray,479,88,843,440
26793-19452-31676.jpg,1280,720,can,396,87,695,528
2681-3364-20701.jpg,1280,720,tray,253,132,880,631
26813-22388-25643.jpg,1280,720,can,428,151,736,621
26817-20714-26311.jpg,1280,720,can,261,79,841,538
26824-7413-32527.jpg,1280,720,tray,238,51,943,524
2683-6650-7574.jpg,1280,720,can,583,88,928,563
26841-21857-28609.jpg,1280,720,bottle,360,144,1072,502
26849-9771-2769.jpg,1280,720,bottle,94,145,1118,537
26862-13819-11611.jpg,1280,720,chip,164,34,807,596
26866-26980-26014.jpg,1280,720,can,300,11,627,534
26879-8539-23472.jpg,1280,720,tray,250,260,1031,600
26881-11758-20073.jpg,1280,720,can,591,302,769,608
26881-27353-937.jpg,1280,720,bottle,456,151,780,461
26882-19776-496.jpg,1280,720,tray,519,151,871,450
26892-11402-5312.jpg,1280,720,chip,194,163,979,612
26897-11985-8907.jpg,1280,720,bottle,299,57,561,552
269-32664-2005.jpg,1280,720,bottle,509,114,969,712
26903-21398-25092.jpg,1280,720,chip,342,44,866,594
26906-24679-27329.jpg,1280,720,can,449,416,967,698
26916-22832-7700.jpg,1280,720,can,387,132,666,587
26924-32542-16388.jpg,1280,720,tray,378,237,726,468
26937-16205-19795.jpg,1280,720,chip,363,63,999,619
26944-216-21364.jpg,1280,720,can,281,124,806,531
26944-22246-14530.jpg,1280,720,chip,189,40,948,586
26949-24916-27823.jpg,1280,720,chip,291,82,912,696
2695-24638-14024.jpg,1280,720,can,378,2,731,677
26953-16334-15833.jpg,1280,720,tray,376,239,748,516
26955-26795-22018.jpg,1280,720,chip,230,12,759,561
26956-2404-7094.jpg,1280,720,can,189,284,938,680
26972-25592-19080.jpg,1280,720,bottle,393,51,844,557
2698-26792-18891.jpg,1280,720,chip,283,63,864,558
2699-29241-2591.jpg,1280,720,tray,476,250,1070,615
27000-7223-3714.jpg,1280,720,bottle,460,174,718,682
2702-629-1816.jpg,1280,720,tray,209,169,763,651
27020-13505-14771.jpg,1280,720,bottle,79,181,1119,516
27031-11069-9832.jpg,1280,720,can,207,141,696,522
27034-30285-6677.jpg,1280,720,chip,70,4,895,685
27049-29418-23997.jpg,1280,720,can,149,292,885,680
27051-2631-4247.jpg,1280,720,can,442,64,776,626
27055-27188-5159.jpg,1280,720,bottle,392,34,638,544
27065-9175-30895.jpg,1280,720,can,295,75,625,573
27073-11336-25435.jpg,1280,720,tray,306,16,1183,486
27073-6201-16458.jpg,1280,720,can,441,409,987,708
27091-10288-32199.jpg,1280,720,bottle,225,39,813,657
27097-23208-27045.jpg,1280,720,can,342,96,919,490
27098-3967-19325.jpg,1280,720,can,291,333,724,698
27099-17097-27697.jpg,1280,720,can,416,307,951,630
27099-30939-27970.jpg,1280,720,bottle,474,146,921,720
2710-22562-29384.jpg,1280,720,tray,394,120,956,392
27100-28947-6389.jpg,1280,720,chip,286,23,1104,697
27105-30175-10225.jpg,1280,720,chip,175,92,852,668
27114-16995-10309.jpg,1280,720,bottle,385,155,748,704
27116-15874-25804.jpg,1280,720,can,425,173,757,602
27117-19025-26651.jpg,1280,720,can,361,55,714,691
27121-888-28173.jpg,1280,720,can,360,41,699,538
27128-14359-12537.jpg,1280,720,bottle,224,77,989,442
27129-1906-21045.jpg,1280,720,chip,253,41,1027,513
27139-11394-3060.jpg,1280,720,bottle,132,78,1048,383
27142-31289-13419.jpg,1280,720,chip,307,33,948,633
27146-5065-11479.jpg,1280,720,can,407,333,839,578
27156-2217-14382.jpg,1280,720,bottle,141,152,1104,492
27157-28352-7271.jpg,1280,720,chip,91,58,854,479
2716-16857-12250.jpg,1280,720,bottle,392,261,1080,506
27163-24155-7932.jpg,1280,720,can,378,304,795,590
27168-26820-32497.jpg,1280,720,can,112,48,718,566
27174-24467-13136.jpg,1280,720,chip,189,55,1086,554
27178-15656-8491.jpg,1280,720,chip,342,307,1004,720
27178-16339-18638.jpg,1280,720,chip,436,70,864,582
27189-26263-6607.jpg,1280,720,bottle,512,33,760,616
27190-19262-3997.jpg,1280,720,can,596,13,942,604
27192-16842-32258.jpg,1280,720,bottle,246,89,1003,585
27194-9438-19704.jpg,1280,720,tray,552,148,965,448
27195-32472-23832.jpg,1280,720,bottle,282,145,954,498
27196-15239-25313.jpg,1280,720,chip,109,64,901,518
27197-1019-4755.jpg,1280,720,chip,184,49,848,639
27197-25734-16542.jpg,1280,720,chip,347,4,953,453
27210-7292-15976.jpg,1280,720,tray,183,1,813,416
27212-31254-14620.jpg,1280,720,tray,470,103,939,492
27224-17001-18953.jpg,1280,720,can,300,74,753,555
27224-24592-17036.jpg,1280,720,bottle,484,41,739,586
27229-7074-22484.jpg,1280,720,bottle,74,215,813,706
2723-12911-12707.jpg,1280,720,bottle,148,127,1046,432
27231-14832-1071.jpg,1280,720,can,441,298,883,595
27242-21867-26889.jpg,1280,720,chip,260,107,930,475
27248-7745-4024.jpg,1280,720,bottle,401,2,683,652
27249-4166-9643.jpg,1280,720,can,305,183,882,638
2727-25023-19488.jpg,1280,720,tray,449,159,823,405
27278-15285-32408.jpg,1280,720,tray,405,414,1032,718
27280-9614-19557.jpg,1280,720,chip,355,75,782,655
27283-892-2161.jpg,1280,720,can,424,38,887,472
27304-1780-31222.jpg,1280,720,bottle,395,25,632,682
27305-29431-6498.jpg,1280,720,chip,224,130,907,539
27314-23038-16741.jpg,1280,720,bottle,536,30,766,645
27319-17646-7600.jpg,1280,720,can,406,166,739,563
27321-30176-24529.jpg,1280,720,bottle,332,52,674,599
27322-20706-24564.jpg,1280,720,bottle,560,70,814,627
27328-18026-27798.jpg,1280,720,bottle,446,33,703,669
27331-18730-30385.jpg,1280,720,can,140,28,622,404
27337-9212-32002.jpg,1280,720,chip,322,146,888,649
27341-1390-15370.jpg,1280,720,can,496,311,951,597
27357-16304-29733.jpg,1280,720,bottle,545,104,777,675
27358-27573-20476.jpg,1280,720,can,549,63,899,636
27360-29748-161.jpg,1280,720,bottle,401,25,792,657
27365-13712-19630.jpg,1280,720,can,348,339,950,691
27368-27627-20478.jpg,1280,720,can,451,384,834,621
27369-23478-2880.jpg,1280,720,can,296,366,854,675
27383-15980-14261.jpg,1280,720,chip,20,136,947,539
27386-12263-18567.jpg,1280,720,bottle,563,48,842,438
27394-15494-1617.jpg,1280,720,bottle,96,175,942,457
27400-15006-24748.jpg,1280,720,tray,377,338,910,645
27413-25540-15189.jpg,1280,720,tray,290,191,1115,556
27417-16192-2577.jpg,1280,720,chip,187,48,857,596
2742-26839-1892.jpg,1280,720,can,156,317,827,674
27421-10266-755.jpg,1280,720,can,295,122,572,496
27430-23732-32665.jpg,1280,720,chip,280,156,1030,649
27445-19805-5737.jpg,1280,720,bottle,276,57,537,612
27445-23493-31228.jpg,1280,720,tray,278,100,770,628
2745-6217-32554.jpg,1280,720,chip,223,65,794,656
27457-31040-7256.jpg,1280,720,can,269,46,776,607
27457-4831-10645.jpg,1280,720,chip,322,78,1095,508
27470-11698-22018.jpg,1280,720,bottle,213,85,690,622
27475-17192-11870.jpg,1280,720,bottle,399,10,659,657
27476-9276-22407.jpg,1280,720,bottle,351,45,595,598
27478-30018-7187.jpg,1280,720,can,341,105,912,428
27479-12386-26736.jpg,1280,720,bottle,272,13,532,569
2748-19785-4090.jpg,1280,720,tray,436,163,1045,504
27480-20399-16453.jpg,1280,720,chip,325,3,869,634
27482-23051-15287.jpg,1280,720,bottle,540,51,784,569
27491-25489-24005.jpg,1280,720,can,277,283,976,680
27497-1210-29724.jpg,1280,720,tray,372,80,966,615
27499-26507-16877.jpg,1280,720,can,162,394,565,616
275-27293-22610.jpg,1280,720,tray,278,129,876,574
27500-8718-3977.jpg,1280,720,tray,391,92,1102,480
27507-10884-17897.jpg,1280,720,bottle,438,111,684,666
2752-27923-10562.jpg,1280,720,can,405,341,830,566
27521-23490-9201.jpg,1280,720,bottle,276,43,530,684
27523-32436-10838.jpg,1280,720,bottle,489,72,752,595
27523-7186-11853.jpg,1280,720,bottle,180,102,990,594
27529-5874-23384.jpg,1280,720,tray,99,2,855,546
27536-27049-806.jpg,1280,720,chip,206,8,745,621
27541-16383-29.jpg,1280,720,bottle,66,157,1136,526
27543-31975-16441.jpg,1280,720,chip,205,5,903,604
27558-9572-19136.jpg,1280,720,bottle,255,215,981,668
27564-16146-19135.jpg,1280,720,bottle,271,118,898,637
27580-28571-10490.jpg,1280,720,chip,189,123,1042,720
27596-20415-6866.jpg,1280,720,bottle,170,48,618,540
27597-29395-16293.jpg,1280,720,bottle,336,52,977,463
27622-4501-23982.jpg,1280,720,chip,288,57,954,545
27627-25611-18374.jpg,1280,720,chip,233,148,1134,663
27640-20717-997.jpg,1280,720,bottle,309,242,1113,551
2765-25943-2486.jpg,1280,720,bottle,458,60,674,571
27652-18801-13258.jpg,1280,720,can,417,212,825,434
27660-5838-18517.jpg,1280,720,chip,195,104,908,489
27665-15286-9724.jpg,1280,720,chip,448,57,953,536
2767-22282-1538.jpg,1280,720,can,403,1,762,688
2768-2378-9324.jpg,1280,720,tray,337,495,665,719
27683-26590-14598.jpg,1280,720,bottle,426,98,722,510
27685-26043-23244.jpg,1280,720,can,218,305,833,668
27686-14096-26588.jpg,1280,720,chip,177,19,961,588
27687-8220-16669.jpg,1280,720,chip,99,65,818,659
27692-903-29616.jpg,1280,720,chip,200,126,955,670
277-31940-12374.jpg,1280,720,bottle,455,57,702,562
2770-26954-29821.jpg,1280,720,can,295,110,552,463
27705-6899-28050.jpg,1280,720,bottle,203,57,1096,369
27714-12400-10137.jpg,1280,720,can,467,35,814,658
27726-19016-27784.jpg,1280,720,bottle,397,13,620,563
27728-23749-24841.jpg,1280,720,tray,309,92,1037,588
27728-29555-23718.jpg,1280,720,tray,289,65,1028,471
27732-12194-29433.jpg,1280,720,can,514,127,809,616
27732-2106-6889.jpg,1280,720,chip,172,58,887,652
27749-9443-10790.jpg,1280,720,chip,260,3,967,489
27760-23554-7610.jpg,1280,720,bottle,490,90,754,580
27782-30375-12074.jpg,1280,720,chip,179,37,724,536
27788-21335-14188.jpg,1280,720,bottle,407,164,701,451
27788-23283-12411.jpg,1280,720,can,404,124,739,457
27795-25259-25515.jpg,1280,720,chip,172,48,785,594
27808-20500-12817.jpg,1280,720,bottle,389,79,674,624
27816-1616-26200.jpg,1280,720,bottle,473,132,689,569
27833-15518-32241.jpg,1280,720,bottle,413,96,812,692
27836-28442-24306.jpg,1280,720,bottle,428,30,666,546
27837-14578-3721.jpg,1280,720,tray,119,60,1028,651
27840-18587-10789.jpg,1280,720,can,376,64,743,679
27844-11864-7797.jpg,1280,720,can,422,3,773,622
27856-14978-24763.jpg,1280,720,can,416,146,874,501
27869-3492-29561.jpg,1280,720,can,461,240,702,566
27871-17252-29338.jpg,1280,720,bottle,379,2,629,668
27886-2207-28688.jpg,1280,720,can,419,4,802,682
2790-20880-7297.jpg,1280,720,can,450,310,862,583
2790-5541-19497.jpg,1280,720,chip,195,24,966,634
27928-14785-9020.jpg,1280,720,bottle,289,72,516,651
27929-15556-3855.jpg,1280,720,can,324,50,1069,590
27932-1505-15363.jpg,1280,720,chip,210,150,902,532
27955-21310-25433.jpg,1280,720,can,366,144,1003,619
27960-24828-25286.jpg,1280,720,bottle,383,43,619,632
27968-8833-19473.jpg,1280,720,can,483,389,801,702
27972-10453-29096.jpg,1280,720,chip,201,29,896,617
27973-15667-7192.jpg,1280,720,chip,237,121,1140,587
27974-20881-28078.jpg,1280,720,chip,318,1,969,601
27976-31090-19767.jpg,1280,720,can,395,178,707,572
27976-7304-17196.jpg,1280,720,tray,327,46,1048,597
27979-8097-13102.jpg,1280,720,chip,91,46,746,549
2798-8308-24414.jpg,1280,720,bottle,315,211,1000,446
27987-31025-19387.jpg,1280,720,chip,296,149,862,720
27996-9805-8716.jpg,1280,720,chip,354,28,867,628
28010-28618-20252.jpg,1280,720,can,484,186,744,580
28017-2969-23017.jpg,1280,720,chip,250,19,1060,609
28019-1573-12336.jpg,1280,720,chip,266,83,930,560
28021-18979-20315.jpg,1280,720,bottle,475,46,730,646
28021-24818-3650.jpg,1280,720,chip,324,134,794,654
28023-12079-12618.jpg,1280,720,tray,554,49,1026,421
28037-3180-16544.jpg,1280,720,chip,248,146,910,720
28040-30583-14326.jpg,1280,720,chip,291,92,724,665
28046-21476-10077.jpg,1280,720,tray,388,101,907,430
28048-12868-19035.jpg,1280,720,chip,312,130,819,635
28054-30021-7394.jpg,1280,720,chip,295,29,931,628
28054-5333-6036.jpg,1280,720,chip,77,91,1180,685
2806-4953-4252.jpg,1280,720,chip,287,134,764,539
28062-27894-6215.jpg,1280,720,tray,290,334,628,576
28069-7895-12269.jpg,1280,720,chip,150,33,919,638
28077-20422-27439.jpg,1280,720,can,492,65,854,720
28079-9812-9270.jpg,1280,720,tray,306,103,641,388
28086-32187-19968.jpg,1280,720,tray,422,167,917,482
28099-30649-11113.jpg,1280,720,can,468,60,791,620
2810-21052-27638.jpg,1280,720,can,230,118,693,663
28104-2093-1937.jpg,1280,720,chip,271,40,890,607
28106-21496-3550.jpg,1280,720,can,507,280,760,680
28114-27840-22891.jpg,1280,720,bottle,366,21,632,720
28116-11780-12474.jpg,1280,720,bottle,485,94,724,642
28120-19696-10927.jpg,1280,720,chip,156,25,901,635
28121-27115-27192.jpg,1280,720,chip,272,37,871,545
28129-14320-11566.jpg,1280,720,can,383,321,864,581
28137-25251-1648.jpg,1280,720,tray,231,152,1194,621
28149-14318-21273.jpg,1280,720,can,307,37,698,646
28155-21633-3561.jpg,1280,720,bottle,392,139,700,442
28156-3795-1320.jpg,1280,720,bottle,381,59,642,531
28163-29182-24136.jpg,1280,720,can,342,426,813,675
2817-10301-17006.jpg,1280,720,bottle,421,40,672,625
28170-13711-8019.jpg,1280,720,can,260,62,890,651
28170-31939-17438.jpg,1280,720,tray,346,77,969,412
28174-12820-15724.jpg,1280,720,tray,299,338,695,576
28190-14411-18197.jpg,1280,720,tray,355,90,994,522
28191-30106-14017.jpg,1280,720,bottle,704,127,972,578
28195-5672-28686.jpg,1280,720,can,347,409,889,689
28196-29203-9519.jpg,1280,720,tray,332,116,828,416
28221-5247-7694.jpg,1280,720,bottle,413,4,765,460
28225-27846-18951.jpg,1280,720,tray,273,110,891,526
28226-31279-8590.jpg,1280,720,bottle,251,89,855,665
28245-14879-6721.jpg,1280,720,tray,381,57,966,351
28247-22259-6423.jpg,1280,720,tray,215,149,905,669
28253-28478-4472.jpg,1280,720,tray,459,203,1003,629
28259-11854-13909.jpg,1280,720,tray,302,10,1100,489
28269-13721-15501.jpg,1280,720,chip,366,104,817,629
28269-16893-13912.jpg,1280,720,tray,393,175,744,463
2827-8988-25388.jpg,1280,720,tray,228,303,889,587
28276-27568-21539.jpg,1280,720,chip,343,134,822,601
28282-9621-13269.jpg,1280,720,chip,190,1,835,546
28284-25238-19341.jpg,1280,720,bottle,283,78,956,579
28285-20589-28404.jpg,1280,720,chip,283,11,896,476
28296-25299-3533.jpg,1280,720,can,314,116,978,460
28303-27691-28175.jpg,1280,720,can,347,78,677,615
28307-6830-11191.jpg,1280,720,bottle,230,121,933,504
28318-13979-19987.jpg,1280,720,can,355,402,930,720
28319-1978-21124.jpg,1280,720,chip,26,110,1170,500
28324-11943-2691.jpg,1280,720,chip,195,4,828,528
28325-20756-31027.jpg,1280,720,chip,295,20,831,446
28328-24553-27576.jpg,1280,720,can,319,22,769,683
28333-14288-1272.jpg,1280,720,chip,241,63,901,534
28334-7331-3367.jpg,1280,720,chip,277,102,852,558
28338-31286-18765.jpg,1280,720,chip,272,61,992,628
2835-17715-2024.jpg,1280,720,chip,198,124,915,715
28350-23384-8650.jpg,1280,720,chip,357,11,902,600
28355-3299-19994.jpg,1280,720,bottle,101,188,924,474
2836-26593-15952.jpg,1280,720,can,402,253,853,707
2837-12866-28862.jpg,1280,720,tray,101,293,1083,612
